"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"07/02/2019","MTNGH","0.80","0.74","0.74","0.74","0.74","0.75","0.01","0.72","0.75","3,200.00","2,396.00"
"06/02/2019","MTNGH","0.80","0.74","0.74","0.74","0.74","0.74","0","0.71","0.75","12,800.00","9,491.00"
"05/02/2019","MTNGH","0.80","0.74","0.75","0.75","0.74","0.74","-0.01","","0.74","87,700.00","64,898.00"
"04/02/2019","MTNGH","0.80","0.75","0.75","0.75","0.75","0.75","0","0.74","0.75","21,400.00","16,050.00"
"01/02/2019","MTNGH","0.80","0.75","0.75","0.75","0.75","0.75","0","0.74","0.75","75,100.00","56,325.00"
"31/01/2019","MTNGH","0.80","0.75","0.75","0.75","0.75","0.75","0","0.74","0.75","15,000.00","11,250.00"
"30/01/2019","MTNGH","0.80","0.75","0.75","0.75","0.75","0.75","0","0.74","0.75","25,200.00","18,900.00"
"29/01/2019","MTNGH","0.80","0.75","0.75","0.75","0.75","0.75","0","","0.75","32,300.00","24,238.00"
"28/01/2019","MTNGH","0.80","0.75","0.76","0.76","0.75","0.75","-0.01","","0.75","15,400.00","11,595.00"
"25/01/2019","MTNGH","0.80","0.76","0.76","0.76","0.75","0.76","0","","0.79","17,000.00","12,850.00"
"24/01/2019","MTNGH","0.80","0.76","0.76","0.76","0.75","0.76","0","0.75","0.76","75,500.00","57,250.00"
"23/01/2019","MTNGH","0.80","0.76","0.77","0.77","0.76","0.76","-0.01","0.75","0.76","53,500.00","40,758.00"
"22/01/2019","MTNGH","0.80","0.77","0.78","0.78","0.77","0.77","-0.01","0.77","0.79","21,300.00","16,401.00"
"21/01/2019","MTNGH","0.80","0.78","0.78","0.78","0.79","0.78","0","0.76","0.79","0.00","0.00"
"18/01/2019","MTNGH","0.80","0.78","0.78","0.78","0.79","0.78","0","0.76","0.79","20,700.00","16,187.00"
"17/01/2019","MTNGH","0.80","0.78","0.79","0.79","0.79","0.78","-0.01","0.76","0.79","25,000.00","19,450.00"
"16/01/2019","MTNGH","0.80","0.79","0.79","0.79","0.79","0.79","0","0.77","0.79","9,900.00","7,821.00"
"15/01/2019","MTNGH","0.80","0.79","0.79","0.79","0.79","0.79","0","0.75","0.79","1,600.00","1,264.00"
"14/01/2019","MTNGH","0.80","0.79","0.79","0.79","0.79","0.79","0","0.75","0.79","10,700.00","8,416.00"
"11/01/2019","MTNGH","0.80","0.79","0.79","0.79","0.79","0.79","0","0.76","0.79","1,200.00","948.00"
"10/01/2019","MTNGH","0.80","0.79","0.79","0.79","0.79","0.79","0","0.77","0.79","5,400.00","4,266.00"
"09/01/2019","MTNGH","0.80","0.79","0.79","0.79","0.79","0.79","0","0.77","0.79","200.00","158.00"
"08/01/2019","MTNGH","0.80","0.79","0.79","0.79","0.79","0.79","0","0.76","0.79","200.00","158.00"
"04/01/2019","MTNGH","0.80","0.79","0.79","0.79","0.79","0.79","0","0.76","0.79","15,400.00","12,166.00"
"03/01/2019","MTNGH","0.80","0.79","0.80","0.80","0.79","0.79","-0.01","0.79","0.85","128,300.00","101,464.00"
"02/01/2019","MTNGH","0.80","0.79","0.79","0.79","0.80","0.80","0.01","0.80","0.85","34,800.00","27,840.00"
"31/12/2018","MTNGH","0.93","0.75","0.80","0.80","0.80","0.79","-0.01","","0.80","99,900.00","78,855.00"
"28/12/2018","MTNGH","0.93","0.75","0.80","0.80","0.80","0.80","0","0.79","0.80","23,300.00","18,556.00"
"27/12/2018","MTNGH","0.93","0.75","0.78","0.78","0.80","0.80","0.02","0.75","0.80","10,000.00","8,000.00"
"24/12/2018","MTNGH","0.93","0.75","0.77","0.77","0.79","0.78","0.01","0.78","0.79","24,600.00","19,228.00"
"21/12/2018","MTNGH","0.93","0.75","0.77","0.77","0.77","0.77","0","0.76","0.77","70,400.00","54,128.00"
"20/12/2018","MTNGH","0.93","0.75","0.77","0.77","0.77","0.77","0","0.75","0.77","3,500.00","2,695.00"
"19/12/2018","MTNGH","0.93","0.75","0.78","0.78","0.77","0.77","-0.01","0.75","0.78","350,800.00","270,182.00"
"18/12/2018","MTNGH","0.93","0.75","0.78","0.78","0.78","0.78","0","0.76","0.78","4,700.00","3,666.00"
"17/12/2018","MTNGH","0.93","0.75","0.78","0.78","0.78","0.78","0","0.75","0.79","1,685,400.00","1,314,712.00"
"14/12/2018","MTNGH","0.93","0.75","0.78","0.78","0.78","0.78","0","0.75","0.78","21,500.00","16,775.00"
"13/12/2018","MTNGH","0.93","0.75","0.79","0.79","0.78","0.78","-0.01","0.75","0.78","17,400.00","13,572.00"
"12/12/2018","MTNGH","0.93","0.75","0.79","0.79","0.79","0.79","0","0.78","0.80","173,300.00","136,907.00"
"11/12/2018","MTNGH","0.93","0.75","0.79","0.79","0.79","0.79","0","0.75","0.79","1,900.00","1,492.00"
"10/12/2018","MTNGH","0.93","0.75","0.78","0.78","0.79","0.79","0.01","0.75","0.79","1,800.00","1,422.00"
"06/12/2018","MTNGH","0.93","0.75","0.80","0.80","0.78","0.78","-0.02","0.75","0.79","2,000.00","1,560.00"
"05/12/2018","MTNGH","0.93","0.75","0.78","0.78","0.80","0.80","0.02","0.76","0.80","200.00","160.00"
"04/12/2018","MTNGH","0.93","0.75","0.81","0.81","0.78","0.78","-0.03","0.75","0.78","55,000.00","43,070.00"
"03/12/2018","MTNGH","0.93","0.75","0.80","0.80","0.80","0.81","0.01","0.77","0.80","36,900.00","29,720.00"
"30/11/2018","MTNGH","0.93","0.75","0.80","0.80","0.80","0.80","0","0.75","0.80","1,300.00","1,040.00"
"29/11/2018","MTNGH","0.93","0.75","0.81","0.81","0.80","0.80","-0.01","0.75","0.80","84,200.00","67,352.00"
"28/11/2018","MTNGH","0.93","0.75","0.82","0.82","0.81","0.81","-0.01","","0.81","3,400.00","2,741.00"
"27/11/2018","MTNGH","0.93","0.75","0.82","0.82","0.82","0.82","0","","0.82","4,200.00","3,444.00"
"26/11/2018","MTNGH","0.93","0.75","0.80","0.80","0.82","0.82","0.02","","0.82","2,400.00","1,968.00"
"23/11/2018","MTNGH","0.93","0.75","0.80","0.80","0.80","0.80","0","","0.80","2,600.00","2,080.00"
"22/11/2018","MTNGH","0.93","0.75","0.82","0.82","0.80","0.80","-0.02","","0.80","2,140,600.00","1,712,660.00"
"21/11/2018","MTNGH","0.93","0.75","0.82","0.82","0.82","0.82","0","0.82","0.84","0.00","0.00"
"20/11/2018","MTNGH","0.93","0.75","0.86","0.86","0.82","0.82","-0.04","0.82","0.86","3,000.00","2,460.00"
"19/11/2018","MTNGH","0.93","0.75","0.84","0.84","0.84","0.86","0.02","0.80","0.83","57,200.00","49,207.00"
"16/11/2018","MTNGH","0.93","0.75","0.88","0.88","0.87","0.84","-0.04","0.80","0.87","130,800.00",""
"15/11/2018","MTNGH","0.93","0.75","0.88","0.88","0.88","0.88","0","0.87","0.88","4,400.00",""
"14/11/2018","MTNGH","0.93","0.75","0.87","0.87","0.88","0.88","0.01","0.80","0.88","1,900.00",""
"13/11/2018","MTNGH","0.93","0.75","0.85","0.85","0.85","0.87","0.02","0.80","0.85","3,700.00",""
"12/11/2018","MTNGH","0.93","0.75","0.88","0.88","0.85","0.85","-0.03","0.80","0.87","51,700.00",""
"09/11/2018","MTNGH","0.93","0.75","0.88","0.88","0.88","0.88","0","","0.88","1,400.00",""
"08/11/2018","MTNGH","0.93","0.75","0.88","0.88","0.87","0.88","0","","0.88","1,022,300.00",""
"07/11/2018","MTNGH","0.93","0.75","0.88","0.88","0.87","0.88","0","","0.87","11,800.00",""
"06/11/2018","MTNGH","0.93","0.75","0.90","0.90","0.88","0.88","-0.02","0.85","0.88","1,198,800.00",""
"05/11/2018","MTNGH","0.93","0.75","0.90","0.90","0.89","0.90","0","0.85","0.90","1,800.00",""
"02/11/2018","MTNGH","0.93","0.75","0.90","0.90","0.89","0.90","0","","0.89","2,100.00",""
"01/11/2018","MTNGH","0.93","0.75","0.90","0.90","0.89","0.90","0","","0.89","46,300.00",""
"31/10/2018","MTNGH","0.93","0.75","0.90","0.90","0.90","0.90","0","","0.90","5,700.00",""
"30/10/2018","MTNGH","0.93","0.75","0.91","0.91","0.90","0.90","-0.01","0.85","0.90","43,800.00",""
"29/10/2018","MTNGH","0.93","0.75","0.91","0.91","0.91","0.91","0","0.90","1.00","0.00",""
"26/10/2018","MTNGH","0.93","0.75","0.91","0.91","0.91","0.91","0","0.90","0.93","1,100.00",""
"24/10/2018","MTNGH","0.93","0.75","0.90","0.90","0.90","0.90","0","0.90","0.93","5,600.00",""
"24/10/2018","MTNGH","0.93","0.75","0.90","0.90","0.91","0.91","0.01","0.90","0.93","5,800.00",""
"23/10/2018","MTNGH","0.93","0.75","0.90","0.90","0.90","0.90","0","0.88","0.90","57,000.00",""
"22/10/2018","MTNGH","0.93","0.75","0.90","0.90","0.90","0.90","0","","0.90","7,000.00",""
"19/10/2018","MTNGH","0.93","0.75","0.90","0.90","0.89","0.90","0","0.90","","500.00",""
"18/10/2018","MTNGH","0.93","0.75","0.90","0.90","0.89","0.90","0","0.89","0.90","66,300.00",""
"17/10/2018","MTNGH","0.93","0.75","0.89","0.89","0.90","0.90","0.01","0.89","","35,200.00",""
"16/10/2018","MTNGH","0.93","0.75","0.90","0.90","0.90","0.89","-0.01","0.88","0.89","274,900.00",""
"15/10/2018","MTNGH","0.93","0.75","0.91","0.91","0.90","0.90","-0.01","0.88","0.90","6,900.00",""
"12/10/2018","MTNGH","0.93","0.75","0.93","0.93","0.92","0.91","-0.02","0.83","0.92","2,100.00",""
"11/10/2018","MTNGH","0.93","0.75","0.92","0.92","0.90","0.93","0.01","","0.90","17,000.00",""
"10/10/2018","MTNGH","0.93","0.75","0.93","0.93","0.92","0.92","-0.01","0.90","0.92","5,200.00",""
"09/10/2018","MTNGH","0.93","0.75","0.93","0.93","0.92","0.93","0","0.90","0.93","210,600.00",""
"08/10/2018","MTNGH","0.93","0.75","0.93","0.93","0.92","0.93","0","0.88","0.92","5,600.00",""
"05/10/2018","MTNGH","0.93","0.75","0.90","0.90","0.92","0.93","0.03","0.90","0.92","2,000.00",""
"04/10/2018","MTNGH","0.92","0.75","0.90","0.90","0.90","0.90","0","0.90","0.92","1,137,000.00",""
"03/10/2018","MTNGH","0.92","0.75","0.92","0.92","0.90","0.90","-0.02","0.85","0.90","1,643,300.00",""
"02/10/2018","MTNGH","0.92","0.75","0.91","0.91","0.92","0.92","0.01","0.92","","115,900.00",""
"01/10/2018","MTNGH","0.88","0.75","0.88","0.88","0.93","0.91","0.03","0.92","0.93","204,200.00",""
"28/09/2018","MTNGH","0.88","0.75","0.85","0.85","0.88","0.88","0.03","0.86","0.90","4,600.00",""
"27/09/2018","MTNGH","0.85","0.75","0.85","0.85","0.85","0.85","0","0.86","0.92","0.00",""
"26/09/2018","MTNGH","0.85","0.75","0.84","0.84","0.85","0.85","0.01","0.84","0.85","5,500.00",""
"25/09/2018","MTNGH","0.84","0.75","0.80","0.80","0.84","0.84","0.04","0.84","","1,600.00",""
"24/09/2018","MTNGH","0.80","0.75","0.80","0.80","0.84","0.80","0","0.80","0.84","65,000.00",""
"20/09/2018","MTNGH","0.80","0.75","0.80","0.80","0.84","0.80","0","0.80","0.85","0.00",""
"19/09/2018","MTNGH","0.80","0.75","0.80","0.82","0.84","0.80","0","0.80","0.84","154,400.00",""
"18/09/2018","MTNGH","0.80","0.75","0.80","0.80","0.80","0.80","0","0.77","0.80","861,900.00",""
"17/09/2018","MTNGH","0.80","0.75","0.78","0.78","0.80","0.80","0.02","","0.80","1,311,900.00",""
"14/09/2018","MTNGH","0.78","0.75","0.77","0.77","0.78","0.78","0.01","0.79","0.80","266,000.00",""
"13/09/2018","MTNGH","0.77","0.75","0.76","0.76","0.77","0.77","0.01","0.77","0.78","156,800.00",""
"12/09/2018","MTNGH","0.76","0.75","0.76","0.76","0.77","0.76","0","0.76","0.77","3,000.00",""
"11/09/2018","MTNGH","0.76","0.75","0.75","0.75","0.77","0.76","0.01","0.76","0.77","565,900.00",""
"10/09/2018","MTNGH","0.75","0.75","0.75","0.75","0.75","0.75","0","0.75","","720,000.00",""
"07/09/2018","MTNGH","0.75","0.75","0.75","0.75","0.75","0.75","0","0.75","","0.00",""
"06/09/2018","MTNGH","0.75","0.75","0.75","0.75","0.75","0.75","0","0.75","","0.00",""
"05/09/2018","MTNGH","0.75","0.75","0.75","0.75","0.75","0.75","0","0.75","","5,007,600.00",""
